,id,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,instant_bookable,reviews_per_month,price_in_euros,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
2281,37585995,0.8,f,2,2,Noord-West,52.41953,4.89847,Entire home/apt,4,2.0,3.0,2,$130.00,3,1125,t,0,2,5,116,10,7,0,4.6,f,0.29,,$32.5,$390,5%,11%,18%,$4.99,0.3178082191780822,649.8630136986301
2282,37590988,0.41000000000000003,f,2,2,De Pijp - Rivierenbuurt,52.34769,4.90816,Private room,2,,,10,$220.00,3,1125,t,23,53,83,83,1,1,0,5.0,f,0.6,,$110,$660,6%,18%,24%,$4.99,0.2273972602739726,897.8082191780821
2283,37591658,1.0,f,0,0,Oud-Oost,52.35345,4.91254,Entire home/apt,4,2.0,2.0,7,$150.00,3,1125,t,0,0,0,0,5,4,0,5.0,f,0.18,,$37.5,$450,7%,24%,22%,$4.99,0.0,828.6301369863014
2284,37614789,1.0,f,0,0,Oostelijk Havengebied - Indische Buurt,52.36069,4.9412,Entire home/apt,2,1.0,1.0,8,$110.00,6,30,t,0,0,0,0,3,2,0,5.0,f,0.1,,$55,$660,7%,20%,19%,$4.99,0.0,550.0
2285,37643572,,f,1,1,IJburg - Zeeburgereiland,52.35246,5.01017,Private room,2,1.0,1.0,6,$75.00,3,1125,t,0,0,0,0,9,0,0,4.89,f,0.27,,$37.5,$225,5%,13%,14%,$4.99,0.0,375.0
2286,37645132,,f,0,0,Centrum-Oost,52.3687,4.92987,Entire home/apt,6,3.0,2.0,8,$295.00,4,1125,t,0,0,0,0,3,0,0,5.0,t,0.09,,$49.17,$1180,12%,18%,26%,$4.99,0.0,1475.0
2287,37680995,1.0,f,1,1,Geuzenveld - Slotermeer,52.372143,4.820654,Entire home/apt,3,2.0,1.0,15,$393.00,2,365,t,0,2,3,15,0,0,0,,t,,,$131,$786,11%,20%,25%,$4.99,0.03365384615384615,2139.6634615384614
2288,37762974,0.95,f,19,19,Oud-Noord,52.39017,4.93538,Entire home/apt,4,2.0,3.0,8,$171.00,2,1125,t,0,0,0,0,4,0,0,5.0,f,0.12,,$42.75,$342,7%,15%,20%,$4.99,0.0,865.0
2289,37804394,1.0,f,2,2,Oostelijk Havengebied - Indische Buurt,52.366253,4.934817,Private room,2,1.0,1.0,2,$101.00,1,1125,t,1,1,1,1,110,43,6,4.63,t,3.23,,$50.5,$101,5%,15%,18%,$4.99,0.0,515.0
2290,37806154,0.76,f,2,2,Geuzenveld - Slotermeer,52.37115,4.81976,Entire home/apt,4,3.0,1.0,13,$200.00,6,14,t,0,10,18,48,3,3,0,5.0,f,0.29,,$50,$1200,11%,17%,26%,$4.99,0.13150684931506848,998.4657534246576
2291,37834161,0.62,f,0,0,Zuid,52.35284,4.84703,Entire home/apt,3,2.0,2.0,12,$230.00,6,1125,t,0,11,25,37,0,0,0,,f,,,$76.67,$1380,10%,19%,17%,$4.99,0.10136986301369863,1150.0
2292,37869132,0.46,f,1,1,Watergraafsmeer,52.35405,4.92789,Entire home/apt,4,2.0,2.0,8,$185.00,3,13,t,0,0,0,0,1,0,0,5.0,f,0.03,,$46.25,$555,8%,15%,17%,$4.99,0.0,935.6986301369863
2293,37937149,0.33,f,1,1,Oud-Oost,52.35281,4.9221,Entire home/apt,4,2.0,2.0,5,$160.00,5,1125,t,0,0,0,0,9,3,0,5.0,f,0.28,,$40,$800,8%,11%,19%,$4.99,0.0,800.0
2294,37959744,0.32999999999999996,f,1,1,De Pijp - Rivierenbuurt,52.35677,4.89835,Entire home/apt,2,2.0,2.0,11,$165.00,21,90,t,4,34,64,92,3,3,0,5.0,f,0.3,,$82.5,$3465,8%,13%,23%,$4.99,0.25205479452054796,837.6712328767123
2295,37964946,1.0,f,0,0,De Aker - Nieuw Sloten,52.34216,4.80948,Entire home/apt,4,2.0,2.0,9,$150.00,3,1125,t,7,12,12,12,3,0,0,5.0,t,0.1,,$37.5,$450,7%,21%,17%,$4.99,0.03287671232876712,750.0
2296,37977698,,f,4,4,Watergraafsmeer,52.34049,4.92086,Entire home/apt,2,1.0,1.0,3,$132.00,10,1125,t,0,0,0,0,6,0,0,4.33,t,0.18,,$66,$1320,8%,11%,18%,$4.99,0.0,660.6164383561644
2297,37995064,0.42,f,0,0,Zuid,52.34365,4.86553,Entire home/apt,6,3.0,4.0,10,$300.00,12,21,t,0,19,23,193,4,1,0,5.0,f,0.13,,$50,$3600,8%,21%,22%,$4.99,0.5287671232876713,1597.972602739726
2298,38012872,1.0,t,0,0,Oud-Oost,52.35374,4.91188,Entire home/apt,2,,1.0,10,$121.00,5,1125,t,0,2,2,73,43,38,3,4.98,f,1.36,,$60.5,$605,6%,10%,21%,$4.99,0.2,624.7397260273973
2299,38033435,0.49,f,2,2,De Pijp - Rivierenbuurt,52.35135,4.88814,Entire home/apt,4,2.0,2.0,12,$287.00,2,1125,t,0,0,0,0,4,0,0,5.0,f,0.12,,$71.75,$574,11%,19%,23%,$4.99,0.0,1603.5714285714287
2300,38082061,1.0,t,1,1,Watergraafsmeer,52.35373,4.92876,Private room,4,2.0,2.0,13,$213.00,3,30,t,2,8,14,246,64,32,3,4.75,t,1.96,,$53.25,$639,2%,17%,22%,$4.99,0.6460176991150443,1127.3893805309735
2301,38141656,0.0,f,1,1,De Pijp - Rivierenbuurt,52.34174,4.9029,Entire home/apt,2,1.0,1.0,2,$100.00,3,1125,t,0,0,0,0,5,0,0,5.0,f,0.15,,$50,$300,5%,12%,17%,$4.99,0.0,500.0
2302,38169856,0.99,f,4,4,Oud-Oost,52.35428,4.9144,Hotel room,1,1.0,1.0,6,$108.00,1,1125,t,0,0,0,0,1,0,0,4.0,t,0.03,,$108,$108,7%,19%,17%,$4.99,0.0,1206.86301369863
2303,38214492,0.3,f,1,1,Centrum-Oost,52.36405,4.91669,Entire home/apt,2,1.0,1.0,2,$82.00,3,1125,t,1,2,3,4,23,6,2,5.0,f,0.7,,$41,$246,5%,12%,17%,$4.99,0.010958904109589041,633.4109589041096
2304,38260444,0.8,f,0,0,De Pijp - Rivierenbuurt,52.34164,4.90518,Entire home/apt,2,1.0,1.0,5,$120.00,5,1125,t,0,0,0,0,4,1,0,5.0,f,0.13,,$60,$600,6%,19%,15%,$4.99,0.0,600.0
2305,38277051,0.29,f,1,1,De Baarsjes - Oud-West,52.3625,4.86637,Entire home/apt,2,1.0,1.0,5,$150.00,12,1125,t,1,19,21,266,1,1,1,5.0,f,1.0,,$75,$1800,7%,22%,17%,$4.99,0.7287671232876712,804.7945205479452
2306,38339642,0.79,f,0,0,Oud-Noord,52.39857,4.90464,Private room,2,1.0,1.0,1,$101.00,2,5,t,1,1,5,104,45,4,4,4.96,f,1.35,,$50.5,$202,6%,15%,17%,$4.99,0.5,572.5
2307,38339700,0.16000000000000003,f,0,0,Oud-Noord,52.39425,4.90375,Entire home/apt,4,2.0,2.0,1,$150.00,4,1125,t,0,10,28,28,9,6,1,5.0,f,0.27,,$37.5,$600,9%,13%,18%,$4.99,0.07671232876712329,807.5342465753424
2308,38377537,0.92,f,2,2,Oud-Oost,52.35981,4.91363,Entire home/apt,2,1.0,1.0,3,$160.00,3,1125,t,0,0,5,5,18,7,1,5.0,f,0.56,,$80,$480,9%,20%,21%,$4.99,0.0136986301369863,819.3972602739726
2309,38422857,0.6300000000000001,f,0,0,Centrum-Oost,52.3655,4.90049,Private room,2,1.0,1.0,9,$135.00,5,10,t,3,20,50,50,10,7,3,4.9,f,0.43,,$67.5,$675,8%,15%,19%,$4.99,0.136986301369863,564.5890410958904
2310,38425685,0.99,f,2,2,Westerpark,52.38954,4.88641,Private room,2,1.0,1.0,11,$233.00,2,1125,t,15,37,64,336,62,23,4,4.63,t,1.88,,$116.5,$466,8%,11%,29%,$4.99,1.0,1439.0635451505016
2311,38484240,0.3,f,1,1,De Baarsjes - Oud-West,52.36781,4.87568,Entire home/apt,4,2.0,2.0,7,$250.00,5,1125,t,2,2,2,2,2,2,0,5.0,f,1.22,,$62.5,$1250,10%,22%,23%,$4.99,0.005479452054794521,1295.5479452054794
2312,38485099,0.0,f,1,1,De Baarsjes - Oud-West,52.36276,4.86884,Entire home/apt,4,2.0,2.0,8,$250.00,5,100,t,0,0,0,0,1,0,0,5.0,f,0.03,,$62.5,$1250,9%,13%,18%,$4.99,0.0,1250.0
2313,38535377,1.0,f,1,1,Westerpark,52.37588,4.87141,Entire home/apt,2,1.0,1.0,6,$150.00,3,1125,t,0,0,0,0,7,0,0,4.83,t,0.22,,$75,$450,7%,19%,16%,$4.99,0.0,750.0
2314,38547079,0.33,f,0,0,Noord-West,52.41365,4.88834,Entire home/apt,4,2.0,2.0,4,$162.00,3,1125,t,0,13,13,13,7,0,0,4.86,f,0.24,,$40.5,$486,9%,18%,21%,$4.99,0.03591160220994475,792.085635359116
2315,38576040,0.47000000000000003,f,1,1,Buitenveldert - Zuidas,52.32394,4.86209,Entire home/apt,4,3.0,3.0,14,$350.00,3,1125,t,0,19,21,37,5,3,0,5.0,f,0.15,,$87.5,$1050,12%,20%,25%,$4.99,0.10136986301369863,1753.0821917808219
2316,38612673,0.6799999999999999,f,0,0,De Pijp - Rivierenbuurt,52.34568,4.89223,Entire home/apt,4,2.0,2.0,11,$325.00,3,14,t,0,5,8,8,3,2,1,5.0,f,0.1,,$81.25,$975,9%,25%,24%,$4.99,0.021917808219178082,1635.958904109589
2317,38631602,1.0,t,2,2,Osdorp,52.35538,4.79624,Private room,2,1.0,1.0,5,$56.00,5,1125,t,0,0,0,0,19,9,0,4.17,f,0.59,,$28,$280,4%,12%,16%,$2.99,0.0,280.28767123287673
2318,38632941,1.0,t,2,2,Osdorp,52.35353,4.79452,Private room,2,1.0,1.0,3,$36.00,3,1125,t,0,0,0,0,52,28,0,4.14,t,1.62,,$18,$108,8%,10%,13%,$0.99,0.0,205.4794520547945
2319,38634976,0.81,t,0,0,Centrum-Oost,52.37167,4.90634,Entire home/apt,2,1.0,1.0,5,$200.00,3,14,t,0,12,12,12,30,23,1,5.0,t,0.93,,$100,$600,7%,13%,22%,$4.99,0.03287671232876712,1106.7808219178082
2320,38726173,0.99,t,0,0,Centrum-Oost,52.37587,4.91853,Private room,3,1.0,2.0,3,$138.00,3,1125,t,2,2,4,172,43,14,1,4.88,t,1.36,,$46,$414,6%,16%,17%,$4.99,0.5055555555555555,692.3333333333334
2321,38754676,1.0,f,0,0,Oostelijk Havengebied - Indische Buurt,52.366222,4.934885,Private room,2,1.0,1.0,9,$106.00,1,1125,t,3,3,3,3,104,35,1,4.51,t,3.2,,$53,$106,6%,13%,19%,$4.99,0.00641025641025641,538.3333333333334
2322,38754914,0.98,f,0,0,Oostelijk Havengebied - Indische Buurt,52.366253,4.934817,Private room,2,1.0,1.0,3,$106.00,1,1125,t,13,34,34,34,96,46,2,4.54,t,2.95,,$53,$106,6%,14%,18%,$4.99,0.07692307692307693,538.3333333333334
2323,38808011,0.0,f,0,0,De Pijp - Rivierenbuurt,52.35348,4.89469,Entire home/apt,2,,1.0,5,$110.00,3,7,t,0,0,0,0,11,6,0,4.73,f,0.35,,$55,$330,8%,18%,17%,$4.99,0.0,645.6849315068494
2324,38819542,1.0,f,1,1,De Baarsjes - Oud-West,52.3698,4.86241,Entire home/apt,4,2.0,2.0,5,$140.00,4,14,t,3,3,3,6,6,0,0,5.0,f,0.19,,$35,$560,8%,15%,16%,$4.99,0.01643835616438356,707.6712328767123
2325,38869887,0.99,t,1,1,Centrum-Oost,52.36659,4.89972,Entire home/apt,3,1.0,2.0,8,$220.00,7,28,t,5,12,14,25,32,17,2,5.0,f,1.02,,$73.33,$1540,6%,12%,24%,$4.99,0.0684931506849315,1102.6849315068494
2326,38894386,0.42000000000000004,f,0,0,De Pijp - Rivierenbuurt,52.35172,4.90407,Entire home/apt,2,1.0,1.0,4,$162.00,1,1125,t,0,3,3,192,5,1,0,4.4,f,0.16,,$81,$162,7%,19%,26%,$4.99,0.0,895.0
2327,38903493,0.98,f,0,0,Zuid,52.35159,4.85466,Entire home/apt,2,1.0,1.0,9,$175.00,1000,1002,t,18,28,52,110,14,10,2,5.0,f,0.5,,$87.5,$175000,8%,13%,23%,$4.99,0.3013698630136986,960.4109589041096
2328,38932703,1.0,f,1,1,De Baarsjes - Oud-West,52.3618,4.85029,Entire home/apt,4,1.0,2.0,12,$180.00,3,6,t,0,7,7,7,19,4,0,4.74,t,0.59,,$45,$540,8%,14%,21%,$4.99,0.019178082191780823,952.3150684931506
2329,38967864,0.0,f,1,1,Watergraafsmeer,52.34872,4.91522,Entire home/apt,2,1.0,1.0,5,$130.00,30,1125,t,0,0,0,0,0,0,0,,f,,,$65,$3900,5%,18%,17%,$4.99,0.0,650.0
2330,39026851,1.0,f,0,0,De Baarsjes - Oud-West,52.36541,4.87651,Entire home/apt,2,1.0,1.0,13,$266.00,4,30,t,0,0,0,7,9,3,1,5.0,f,0.28,,$133,$1064,10%,23%,20%,$4.99,0.019178082191780823,1330.6712328767123
2331,39028077,0.96,f,0,0,Oud-Oost,52.35794,4.90766,Private room,2,1.0,1.0,6,$124.00,2,1125,t,1,9,23,159,143,77,6,4.59,t,4.46,,$62,$248,3%,13%,18%,$4.99,0.3786407766990291,525.9708737864078
2332,39040034,0.98,f,0,0,Centrum-West,52.37214,4.87594,Entire home/apt,2,1.0,1.0,4,$250.00,3,15,t,0,0,0,0,10,5,0,5.0,f,0.32,,$125,$750,5%,28%,28%,$4.99,0.0,1250.0
2333,39040826,0.7499999999999999,t,2,2,Centrum-West,52.370029,4.877655,Private room,2,1.0,1.0,9,$92.00,3,31,t,2,4,10,10,99,53,5,4.89,f,3.05,,$46,$276,7%,12%,16%,$4.99,0.0221606648199446,454.77839335180056
2334,39085563,0.0,f,1,1,Oud-Noord,52.38578,4.90176,Entire home/apt,2,1.0,1.0,4,$87.00,75,150,t,30,60,90,365,0,0,0,,f,,,$43.5,$6525,6%,9%,15%,$4.99,1.0,435.0
2335,39085747,1.0,f,1,1,Geuzenveld - Slotermeer,52.38132,4.80623,Private room,4,2.0,2.0,5,$49.00,30,1125,t,0,0,0,0,55,24,3,4.26,t,1.7,,$12.25,$1470,11%,9%,17%,$0.99,0.0,444.3103448275862
2336,39096717,0.8300000000000001,f,0,0,De Baarsjes - Oud-West,52.36665,4.87422,Entire home/apt,2,1.0,1.0,1,$152.00,3,15,t,0,0,0,0,15,3,0,4.87,f,0.47,,$76,$456,6%,15%,20%,$4.99,0.0,760.0
2337,39143576,,f,1,1,De Baarsjes - Oud-West,52.36157,4.85957,Entire home/apt,4,2.0,2.0,9,$180.00,4,14,t,0,0,0,0,15,3,0,4.93,f,0.49,,$45,$720,9%,24%,20%,$4.99,0.0,900.0
2338,39143794,1.0,f,0,0,Oud-Oost,52.35602,4.90959,Entire home/apt,2,1.0,1.0,10,$140.00,3,1125,t,0,0,0,0,5,3,0,5.0,f,0.17,,$70,$420,7%,13%,18%,$4.99,0.0,700.0
2339,39173597,0.89,f,1,1,Oud-Oost,52.35759,4.93209,Entire home/apt,5,3.0,4.0,1,$165.00,3,20,t,0,2,3,3,7,3,0,4.86,f,0.24,,$33,$495,5%,22%,17%,$4.99,0.00821917808219178,825.0
2340,39194258,0.71,f,0,0,Westerpark,52.37497,4.87294,Entire home/apt,4,2.0,2.0,20,$450.00,3,1125,t,0,0,0,0,17,8,0,4.279999999999999,t,0.54,,$112.5,$1350,11%,25%,20%,$10.99,0.0,1541.7808219178082
2341,39225188,0.6100000000000001,t,2,2,Centrum-West,52.370358,4.877599,Private room,2,1.0,1.0,4,$112.00,3,31,t,0,5,10,10,104,57,8,4.88,f,3.23,,$56,$336,6%,10%,19%,$4.99,0.016853932584269662,532.5280898876405
2342,39267402,0.87,f,7,7,Buitenveldert - Zuidas,52.33163,4.88792,Entire home/apt,4,3.0,3.0,9,$216.00,3,21,t,0,0,0,0,9,1,0,4.78,f,0.28,,$54,$648,7%,19%,22%,$4.99,0.0,1171.5616438356165
2343,39328397,1.0,f,0,0,Oud-Oost,52.35595,4.9083,Entire home/apt,4,1.0,2.0,1,$90.00,20,1125,t,0,0,0,0,6,1,0,4.83,f,0.19,,$22.5,$1800,5%,9%,15%,$4.99,0.0,450.0
2344,39333792,0.79,f,1,1,Oud-Oost,52.35707,4.92563,Entire home/apt,4,2.0,2.0,16,$400.00,3,14,t,4,34,64,339,9,6,0,4.52,t,0.28,,$100,$1200,9%,12%,20%,$10.99,0.9287671232876712,2000.0
2345,39431135,1.0,t,2,2,Centrum-West,52.38264,4.88572,Entire home/apt,4,3.0,3.0,71,"$1,975.00",3,1125,t,0,0,0,0,18,7,0,4.449999999999999,t,0.57,,$493.75,$5925,10%,24%,33%,$10.99,0.0,9875.0
2346,39472215,0.44,f,1,1,Noord-West,52.40712,4.89891,Entire home/apt,2,1.0,1.0,6,$150.00,3,21,t,0,0,0,0,6,3,1,4.5,f,0.2,,$75,$450,9%,17%,26%,$4.99,0.0,750.0
2347,39497428,0.79,f,1,1,Centrum-West,52.37068,4.87898,Entire home/apt,2,1.0,1.0,11,$250.00,3,1125,t,0,0,4,251,4,2,0,5.0,t,0.13,,$125,$750,6%,20%,12%,$4.99,0.6876712328767123,1898.0821917808219
2348,39524000,0.51,f,0,0,Centrum-West,52.376518,4.894806,Entire home/apt,4,1.0,2.0,13,$300.00,3,11,t,0,6,6,96,2,2,1,5.0,t,1.5,,$75,$900,10%,14%,24%,$4.99,0.26301369863013696,1500.0
2349,39529278,0.85,f,2,2,Centrum-West,52.37154,4.88654,Private room,2,1.0,1.0,17,$397.00,1,1125,t,24,54,82,282,5,3,0,5.0,t,0.17,,$198.5,$397,13%,25%,27%,$4.99,0.45,1949.5
2350,39529472,1.0,f,2,2,Centrum-West,52.37274,4.88716,Private room,2,1.0,1.0,19,$458.00,1,1125,t,18,47,75,275,0,0,0,,t,,,$229,$458,15%,20%,22%,$10.99,0.3157894736842105,2278.684210526316
2351,39543731,1.0,t,2,2,Bijlmer-Centrum,52.32595,4.94496,Private room,2,1.0,1.0,3,$58.00,3,30,t,0,0,8,36,35,26,8,4.88,f,1.22,,$29,$174,6%,10%,16%,$2.99,0.09863013698630137,302.43835616438355
2352,39607939,0.0,f,1,1,De Pijp - Rivierenbuurt,52.35387,4.90708,Entire home/apt,2,1.0,1.0,10,$250.00,3,1125,t,0,3,3,3,4,1,1,5.0,f,0.13,,$125,$750,13%,15%,24%,$4.99,0.00821917808219178,1250.0
2353,39615215,1.0,f,0,0,De Baarsjes - Oud-West,52.36998,4.84913,Private room,2,1.0,1.0,7,$165.00,3,60,t,0,0,0,0,10,10,2,4.7,t,2.38,,$82.5,$495,9%,25%,24%,$4.99,0.0,849.5205479452055
2354,39630683,1.0,f,1,1,Noord-West,52.41568,4.89192,Entire home/apt,4,2.0,3.0,4,$112.00,3,30,t,0,0,0,0,15,4,2,4.87,f,0.48,,$28,$336,6%,14%,17%,$4.99,0.0,736.2054794520548
2355,39631953,,f,0,0,Geuzenveld - Slotermeer,52.38463,4.83175,Entire home/apt,4,3.0,3.0,10,$104.00,4,21,t,0,0,0,0,4,0,0,5.0,f,0.13,,$26,$416,9%,15%,17%,$4.99,0.0,521.1780821917808
2356,39642322,1.0,t,0,0,Slotervaart,52.37189,4.83567,Private room,1,1.0,1.0,4,$56.00,7,20,t,1,9,30,30,25,21,1,4.6899999999999995,f,0.85,,$56,$392,5%,13%,14%,$2.99,0.0821917808219178,232.87671232876713
2357,39664481,0.5700000000000001,f,0,0,Zuid,52.34417,4.85922,Entire home/apt,2,1.0,1.0,6,$100.00,4,13,t,0,0,0,0,8,3,0,5.0,f,0.26,,$50,$400,3%,11%,17%,$4.99,0.0,528.8767123287671
2358,39684058,0.6699999999999999,t,3,3,Centrum-Oost,52.35928,4.89472,Entire home/apt,2,1.0,1.0,7,$149.00,3,30,t,0,0,0,60,14,13,1,5.0,t,0.47,,$74.5,$447,8%,19%,16%,$4.99,0.1643835616438356,718.6575342465753
2359,39725240,1.0,t,0,0,Oud-Noord,52.40108,4.89329,Entire home/apt,16,8.0,24.0,23,$575.00,2,1125,t,0,0,0,155,27,15,2,4.33,t,0.87,,$35.94,$1150,7%,21%,22%,$10.99,0.2727272727272727,4045.4545454545455
2360,39752904,1.0,t,8,8,Westerpark,52.38408,4.88044,Entire home/apt,2,,1.0,5,$100.00,3,200,t,0,0,2,14,32,7,0,4.69,f,1.01,,$50,$300,6%,10%,14%,$4.99,0.038356164383561646,500.0
2361,39795182,0.75,f,0,0,De Baarsjes - Oud-West,52.37153,4.87031,Entire home/apt,4,1.0,1.0,7,$132.00,3,30,t,0,0,0,0,6,3,0,4.83,f,0.22,,$33,$396,8%,17%,16%,$4.99,0.0,659.2465753424658
2362,39826617,0.5,f,0,0,Noord-Oost,52.39587,4.94335,Private room,2,1.0,1.0,6,$94.00,3,1125,t,0,0,9,164,6,6,2,5.0,f,3.21,,$47,$282,5%,12%,14%,$4.99,0.44931506849315067,467.93150684931504
2363,39830255,1.0,f,1,1,Westerpark,52.38059,4.87171,Entire home/apt,2,1.0,1.0,5,$195.00,3,11,t,0,0,5,5,8,8,2,5.0,f,1.14,,$97.5,$585,7%,20%,24%,$4.99,0.0136986301369863,980.9589041095891
2364,39830817,0.25,f,1,1,De Baarsjes - Oud-West,52.36514,4.85646,Entire home/apt,2,1.0,1.0,6,$165.00,3,8,t,0,8,8,133,11,5,0,4.73,f,0.35,,$82.5,$495,7%,11%,28%,$4.99,0.3643835616438356,825.7534246575342
2365,39833181,0.19000000000000006,f,0,0,De Pijp - Rivierenbuurt,52.35297,4.88916,Entire home/apt,3,2.0,2.0,8,$157.00,3,1125,t,0,6,6,6,3,3,1,5.0,f,0.28,,$52.33,$471,10%,18%,20%,$4.99,0.01643835616438356,806.6438356164383
2366,39834162,,f,2,2,De Baarsjes - Oud-West,52.37225,4.85858,Entire home/apt,2,1.0,2.0,8,$240.00,3,1125,t,0,3,33,33,0,0,0,,f,,,$120,$720,10%,23%,22%,$4.99,0.09041095890410959,1200.0
2367,39837835,0.27,f,1,1,De Pijp - Rivierenbuurt,52.34842,4.89671,Entire home/apt,2,1.0,1.0,6,$210.00,2,20,t,4,4,4,4,5,2,0,5.0,f,0.17,,$105,$420,9%,21%,16%,$4.99,0.26666666666666666,1058.3333333333333
2368,39896329,0.52,f,2,2,Centrum-West,52.37323,4.90076,Entire home/apt,2,1.0,1.0,8,$264.00,3,1125,t,0,3,6,261,32,19,3,4.81,f,1.03,,$132,$792,11%,19%,34%,$4.99,0.7150684931506849,1393.972602739726
2369,39933052,1.0,f,1,1,Oud-Oost,52.35227,4.91337,Entire home/apt,2,1.0,2.0,5,$220.00,3,1125,t,4,4,8,8,6,0,0,5.0,t,0.2,,$110,$660,8%,17%,20%,$4.99,0.021917808219178082,1100.0
2370,39934996,0.64,f,2,2,Centrum-West,52.37125,4.89474,Entire home/apt,2,2.0,2.0,9,$190.00,3,4,t,0,0,0,0,2,2,0,5.0,t,0.28,,$95,$570,8%,15%,21%,$4.99,0.0,950.0
2371,39957137,0.98,f,0,0,Centrum-Oost,52.36671,4.89884,Private room,2,1.0,1.0,5,$153.00,3,300,t,9,12,15,181,1,1,0,5.0,t,0.3,,$76.5,$459,8%,20%,13%,$4.99,0.4958904109589041,684.7945205479452
2372,39969190,1.0,f,0,0,Westerpark,52.38138,4.8711,Entire home/apt,2,1.0,1.0,11,$120.00,3,9,t,0,0,0,0,9,5,0,4.78,f,0.3,,$60,$360,6%,14%,19%,$4.99,0.0,600.0
2373,39983652,0.9400000000000001,f,2,2,De Baarsjes - Oud-West,52.36392,4.86749,Entire home/apt,2,1.0,1.0,4,$159.00,3,9,t,0,1,1,1,10,6,1,5.0,f,0.32,,$79.5,$477,7%,21%,23%,$4.99,0.0027397260273972603,723.931506849315
2374,40002616,,f,1,1,De Baarsjes - Oud-West,52.37322,4.8529,Entire home/apt,2,1.0,1.0,4,$140.00,11,365,t,0,0,0,0,2,0,0,4.5,f,0.07,,$70,$1540,5%,17%,14%,$4.99,0.0,700.0
2375,40044862,0.65,f,1,1,Centrum-West,52.3762,4.88435,Private room,4,2.0,2.0,11,$335.00,3,28,t,0,1,6,22,1,0,0,5.0,t,0.08,,$83.75,$1005,16%,21%,33%,$4.99,0.06027397260273973,1709.835616438356
2376,40104344,0.38,f,1,1,Centrum-West,52.38103,4.8866,Entire home/apt,4,2.0,2.0,9,$220.00,2,1125,t,0,1,8,8,10,5,1,5.0,f,0.34,,$55,$440,11%,16%,26%,$4.99,0.34782608695652173,1460.8695652173913
2377,40110758,0.73,f,0,0,De Pijp - Rivierenbuurt,52.34086,4.89578,Entire home/apt,6,3.0,3.0,16,$400.00,6,95,t,0,0,0,0,15,1,0,4.88,t,0.49,,$66.67,$2400,13%,25%,22%,$10.99,0.0,2000.0
2378,40139858,0.75,f,0,0,Westerpark,52.37532,4.87341,Entire home/apt,2,1.0,1.0,16,$310.00,4,1125,t,1,1,1,1,8,4,0,5.0,f,0.26,,$155,$1240,7%,17%,33%,$4.99,0.0027397260273972603,1525.7534246575342
2379,40150321,,f,0,0,Centrum-West,52.38117,4.88052,Entire home/apt,2,1.0,1.0,5,$100.00,3,1125,t,0,0,0,0,1,0,0,5.0,f,0.04,,$50,$300,7%,8%,18%,$4.99,0.0,500.0
2380,40171341,,f,0,0,Westerpark,52.38001,4.87322,Entire home/apt,3,1.0,1.0,5,$112.00,3,28,t,0,0,0,0,6,0,0,4.83,f,0.2,,$37.33,$336,7%,20%,18%,$4.99,0.0,559.2465753424658
2381,40191258,0.8099999999999999,t,1,1,De Pijp - Rivierenbuurt,52.35577,4.90458,Private room,3,2.0,3.0,2,$155.00,3,1125,t,2,4,11,72,76,46,7,4.88,t,2.48,,$51.67,$465,9%,20%,20%,$4.99,0.19726027397260273,799.1095890410959
2382,40222708,0.99,f,0,0,De Aker - Nieuw Sloten,52.34293,4.82206,Private room,4,2.0,2.0,8,$125.00,3,60,t,1,3,4,148,43,36,7,4.77,t,1.84,,$31.25,$375,7%,17%,14%,$4.99,0.4111111111111111,640.4583333333334
2383,40225175,0.94,f,1,1,Centrum-West,52.37103,4.87953,Private room,2,1.0,1.0,5,$106.00,1,1125,t,5,8,13,180,53,32,0,4.66,t,1.75,,$53,$106,6%,12%,19%,$4.99,1.0,530.0
2384,40231867,0.8,f,1,1,De Baarsjes - Oud-West,52.366,4.87556,Private room,3,1.0,2.0,11,$182.00,3,200,t,1,15,32,260,29,11,4,4.97,f,0.98,,$60.67,$546,7%,16%,21%,$4.99,0.7123287671232876,904.7260273972603
2385,40249718,,f,1,1,Centrum-West,52.37045,4.877,Entire home/apt,4,2.0,2.0,11,$360.00,3,1125,t,0,0,0,0,1,0,0,5.0,f,0.03,,$90,$1080,5%,20%,21%,$4.99,0.0,1800.0
2386,40273013,0.96,f,1,1,Oostelijk Havengebied - Indische Buurt,52.37462,4.93523,Entire home/apt,4,2.0,2.0,3,$189.00,3,1125,t,0,1,2,157,13,3,0,4.85,f,0.42,,$47.25,$567,9%,14%,17%,$4.99,0.4301369863013699,982.3972602739726
2387,40296030,0.4700000000000001,t,1,1,Centrum-Oost,52.36415,4.88719,Private room,1,,1.0,5,$150.00,29,1125,t,0,0,0,221,2,1,0,5.0,f,0.08,,$150,$4350,8%,10%,19%,$4.99,0.6054794520547945,593.6986301369863
